"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U92100CT2010PTC021657","16-03-2010","SITI BHATIA NETWORK ENTERTAINMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","204,090.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","NEAR BANK OF INDIA DAYALBAND BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U92100CT2010PTC021969","29-07-2010","DREAMZ MAKERS PRODUCTION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","ROOM NO. 8, 2ND FLOOR, CRYOGENIC CAR A.C. 76 RAMKUND, NEAR VIVEKANAND ASHRAM RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92100CT2010PTC022042","7-09-2010","DARK SHADOW ENTERTAINMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","FLAT NO. 36, BLOCK NO. 2 SECTOR 3, KASHIRAM NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92100CT2010PTC022079","4-10-2010","AMAZING HEIGHTS INFOTAINMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","43,GROUND FLOOR NORTH BLOCK,FARISHTA COMPLEX RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92100CT2010PTC022172","15-11-2010","GRAND GUMBER ENTERTAINMENT AND EVENTS (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","C-1 C-2, PLOT NO. 45, KOSABADI NIHARIKA KORBA Chhattisgarh INDIA 495677","Indian Non-Government Company"
"U92100CT2011PLC022651","2-09-2011","RAWAT FILMS (INDIA) LIMITED","ACTIVE","Public","Company Limited by Shares","900,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","JAYA COTTAGE, CHURCH ROAD SHANTI NAGAR JAGDALPUR Chhattisgarh INDIA 494001","Indian Non-Government Company"
"U92100CT2011PTC022362","14-03-2011","EXTRAVAGANZA ENTERTAINMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","1,000,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","FARMER VILLAGE MUJGAHAN POST-SEJBAHAR, TEH-RAIPUR RAIPUR Chhattisgarh INDIA 492015","Indian Non-Government Company"
"U92100CT2011PTC022454","3-05-2011","CHAWLA NEWS NETWORK PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","MIG-6, SECTOR-1, SHANKAR NAGAR Raipur Chhattisgarh INDIA 492007","Indian Non-Government Company"
"U92100CT2011PTC022641","26-08-2011","PAGLI FILMKRAFT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","I-16, Shriram Nagar Near T. V. Tower, Shankar Nagar Raipur Chhattisgarh INDIA 492007","Indian Non-Government Company"
"U92100CT2011PTC022703","4-10-2011","T CUBE ENTERTAINMENT PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","FLAT NO. 507, SHRIRAM HEIGHTS ST. XAVIERS SCHOOL ROAD, AVANTI VIHAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92100CT2012PTC000218","7-03-2012","SANMATHI TELE MEDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","M. I. G.-39, VAISHALI NAGAR SUPELA, BHILAI, BHILAI Chhattisgarh INDIA 490023","Indian Non-Government Company"
"U92100CT2012PTC000513","11-09-2012","SIDDHIVINAYAK BALAJI FILM PRODUCTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","Dhurkot, Dabhra, Dabhra Chhattisgarh INDIA 495692","Indian Non-Government Company"
"U92100CT2013PTC000852","10-05-2013","ELITE FILMS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","900,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","AN-08 CHANDRA NAGAR BHILAI Chhattisgarh INDIA 490023","Indian Non-Government Company"
"U92100CT2013PTC000947","26-06-2013","S. V. MULTIPLEX PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","150,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","Gandhi Chowk Civil Lines Mahasamund Chhattisgarh INDIA 493445","Indian Non-Government Company"
"U92100CT2013PTC001003","13-08-2013","NINESTAR ELECTRONIC DIGIMEDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","200,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","1st Floor, Above Arihand Furnitures Motor Stand Ward, Baniya Para Dhamtari Chhattisgarh INDIA 493773","Indian Non-Government Company"
"U92100CT2014PLC001516","25-09-2014","MONGRA TV MEDIA & ENTERTAINMENT LIMITED","ACTIVE","Public","Company Limited by Shares","1,000,000.00","700,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","IN FRONT OF SHRISTI HOSTEL MANSA COLLEGE, KURUD BHILAI Chhattisgarh INDIA 490023","Indian Non-Government Company"
"U92100CT2014PTC001316","7-03-2014","GENTLE ENTERTAINMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","4/6, Banjari Nagar, Dagania RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92100CT2014PTC001378","16-06-2014","ABHAYABHARATHI MEDIA & ENTERTAINMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","B/4, SHRI JEE KALPATARU, AMLIDEEH raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92100CT2014PTC001460","13-08-2014","REVERSO TRANSPARENCY FILMS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","D-103, HARSH TOWER,DEV PURI RAIPUR Chhattisgarh INDIA 492015","Indian Non-Government Company"
"U92100CT2014PTC001483","1-09-2014","BADHTA KADAM MEDIA CREATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","FLAT NO 1 AMOL APARTMENT GITANJALI NAGAR SHANKAR NAGAR RAIPUR Chhattisgarh INDIA 492007","Indian Non-Government Company"
"U92101CT1989PTC005519","28-09-1989","SOYFAX SANCHAR PVT. LTD.","STRIKE OFF","Private","Company Limited by Shares","100,000.00","2,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"C/O. NARENDRA BHAI 960, CHOBECOLONY NEAR MAHARASHTRA MANDAM RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U92112CT2001PTC014623","16-04-2001","CHHATTISGARH PICTURES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","20,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","C.G DISTT-RAIPUR, C.G Chhattisgarh INDIA","Indian Non-Government Company"
"U92112CT2002PTC015409","26-11-2002","RAIGARH TALKIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","RAM GURI PARAGANJ CHOWK,RAIGARH DISTT-RAIGARH CG Chhattisgarh INDIA 496001","Indian Non-Government Company"
"U92112CT2004PTC016372","30-01-2004","LAKSHHYA FILM PRODUCTION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","KALA WATIKA AT/PO NAKTIKAR KORBA Chhattisgarh INDIA","Indian Non-Government Company"
"U92120CT1965PTC001006","2-09-1965","DURG FILMS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","SANICHARI BAZAR DURG Chhattisgarh INDIA","Indian Non-Government Company"
"U92120CT2010PTC022065","21-09-2010","SHIVANJALI CHITRAPAT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","BUNGLAW NO. L-1, AGROHA SOCIETY, RING ROAD NO.-1 INFRONT OF DINDAYAL UPADYAY NAGAR POLICE STATION RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92120CT2011PTC022415","13-04-2011","VEE REAL ENTERTAINMENT HOUSE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","MADHULIKA NEAR AXIS BANK, G.E.ROAD, SAHDEO NAGAR RAJNANDGAON Chhattisgarh INDIA 491441","Indian Non-Government Company"
"U92120CT2015PTC001619","2-01-2015","ROLLER COASTER MOTION PICTURES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","Flat No.306, Giriraj Towers, Opp. Pt. Sunderlal Sharma School, sunder nagar Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92130CT2009PTC021045","9-02-2009","DIGI GRAND PRAGATI ENTERTAINMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","C/O TOP IN TOWN HOTEL, I.T.I. CHOWK KORBA Chhattisgarh INDIA 495678","Indian Non-Government Company"
"U92130CT2009PTC021341","20-08-2009","SHYAM MULTIMEDIA (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","C/O KAILASH CHAND MURARKA NEAR CHHATTISGARH AGENCY, JAWAHAR NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92130CT2014PTC001458","13-08-2014","ROYAL CHANNEL & MULTIMEDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","Shop No. - 6, Pagariya Complex New Bus Stand, Pandri Raipur Chhattisgarh INDIA 492007","Indian Non-Government Company"
"U92132CT2001PTC014557","20-02-2001","CHHATTISGARH T.V.PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","2,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","26/468,NEAR MURLIDHAR MANDIRAMINPARA ,PURANI BASTI DISTT-RAIPUR(CHHATTISGARH) Chhattisgarh INDIA","Indian Non-Government Company"
"U92140CT2011PTC022337","28-02-2011","SNA FUN PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","AGRAWAL BHAWAN VIDYA NAGAR BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U92140CT2014PTC001424","19-07-2014","AUDIO SOUND SIXTEEN PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","H NO 19, SECTOR 2 VIDYA NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92141CT2001PTC014556","20-02-2001","EPOCH CREATIONS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","300","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","C.G DISTT-RAIPUR , C.G Chhattisgarh INDIA","Indian Non-Government Company"
"U92141CT2005PTC017775","11-07-2005","THREE'S EVENTS COMPANY PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","2ND FLOOR, RAIPUR COMPLEXBEHIND JAIRAM COMPLEX, SHARDA CHOWK, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92141CT2009PTC021489","11-12-2009","EVENT PROFESSIONAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","C - 276, SECTOR - 06 VALLABH NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92141CT2011PTC022477","18-05-2011","KINGER ARTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","989,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","5C, MOHINI MERLIN JAISHREE VIHAR PANDRI TARAI RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92144CT1995PLC009914","4-09-1995","AJUBA GREEN FUN PARK LIMITED","ACTIVE","Public","Company Limited by Shares","10,000,000.00","4,982,500.00","Chhattisgarh","RoC-Chhattisgarh",NA,"AJUBA CAMPUS V.I.P. ROAD, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92190CT2009PTC021202","28-05-2009","BULLSEYE ENTERTAINMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,000,000.00","6,132,500.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","AVINASH HOUSE MARUTI BUSINESS PARK, G.E. ROAD, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92190CT2010PTC021707","5-04-2010","FUN & FUN CLUBS & RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","Shop No. 27, first Floor, Millennium Plaza G.E.Road Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92190CT2011PTC000065","13-12-2011","GRANDIOSE ENTERTAINMENT INDIA PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","Hosana, Near St. Joseph's Eng. School Amlidih Ravigram Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92190CT2013PTC001126","28-10-2013","KAADAMBARY VENTURES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","FLAT NO.- 101, BLOCK -10 ASHOKA RATAN RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92190CT2014PTC001283","14-02-2014","BHOOMI MEDIA & ENTERTAINMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","BESIDE AXIS BANK, SAHDEV NAGAR STADIUM CHOWK RAJNANDGAON Chhattisgarh INDIA 491441","Indian Non-Government Company"
"U92190CT2014PTC001578","21-11-2014","ABHASANA ENTERTAINMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","LIG-129,CGHB, Dadar Road, Charoda Chhattisgarh INDIA 490025","Indian Non-Government Company"
"U92199CT1997PTC011576","16-01-1997","CHHATTISGARH RESORTS AND DEVELOPERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","1069, RAIGARH BADA, CIVIL LINES, RAIPUR. Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92199CT1998PTC012909","26-06-1998","SHYAMLI AMUSEMENT INDIA PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00","12,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","O-5,FIRST FLOORMULCHAND COMPLEX BUS STAND BILASPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U92199CT2001PTC014621","12-04-2001","JAI CHHATISGARH FILMS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","GROUND FLOOR,S.N.TRUST BLDG. CIVIL STATION ROAD RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92199CT2003PTC015780","6-05-2003","PRAFULL WATIKA WATER WORLD PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","180,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","CLEMENT HOUSE,GULMOHAR WATIKA MAHAVEER NAGAR,NEW PURENA, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92199CT2012PTC000654","14-12-2012","AMBE FUN VILLAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","Plot No. C - 85 Street No. 15, Smriti Nagar Bhilai Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U92200CT2008PTC020535","22-01-2008","AGRAWAL MARRIAGE BUREAU PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","NEAR BEDI TRANSPORT MAIN ROAD, FAFADIH RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92200CT2008PTC020615","28-03-2008","RAJENDRA NEWS SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","300,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","PLOT NO. 212, UDYAMITA BHAWAN BEHIND ASHIRWAD BHAWAN, BYRON BAZAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92200CT2014PTC001320","13-03-2014","DHAROHAR NEWS MEDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","KUMHAR PARA, MAIN ROAD Gariyaband Chhattisgarh INDIA 493889","Indian Non-Government Company"
"U92300CT2010PTC021907","14-06-2010","KALPATARU RECREATION LIBRARIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","B-14,MAHIMA TOWER,RAJIV GANDHI CHOWK, JARHABHATA BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U92410CT2013PTC000709","28-01-2013","MOULI FITNESS GYM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,033,450.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","BLOCK NO. 7 PLOT NO. 7 NEHRU NAGAR EAST BHILAI Chhattisgarh INDIA 490020","Indian Non-Government Company"
"U92410CT2015PTC001629","22-01-2015","NOBEL FITNESS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","C/O Smt. RITA GUPTA, W/O R. GUPTA AAMASEVNI RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92412CT2009PTC021474","23-11-2009","THRILL UNLIMITED INDIA PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","105,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","872 SUNDER NAGAR RAIPUR Chhattisgarh INDIA 492013","Indian Non-Government Company"
"U92412CT2011PLC000064","13-12-2011","SHALIMAR MEDIA & ENTERTAINMENT LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","HNO-32, AMBIKA KUTIR, VALLABH NAGAR, PACHPEDI NAKA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
